raw,filtered,baseline,delta,event,coin_in,state
35865,35880,35754,125,0,0,1
35845,35876,35754,122,0,0,1
35805,35869,35755,115,0,0,1
35925,35875,35755,120,0,0,1
35845,35872,35755,117,0,0,1
35885,35873,35755,118,0,0,1
35865,35872,35756,117,0,0,1
35805,35866,35756,110,0,0,1
36501,35929,35757,172,0,0,1
35805,35917,35757,159,0,0,1
35885,35914,35757,156,0,0,1
35885,35911,35758,153,0,0,1
35805,35900,35758,142,0,0,1
35805,35891,35758,133,0,0,1
35805,35882,35758,124,0,0,1
35845,35878,35758,120,0,0,1
35805,35871,35758,113,0,0,1
35845,35868,35758,110,0,0,1
35885,35870,35759,111,0,0,1
35805,35864,35759,105,0,0,1
36262,35903,35760,144,0,0,1
35845,35898,35760,138,0,0,1
35805,35888,35760,128,0,0,1
35805,35880,35760,120,0,0,1
35805,35872,35760,112,0,0,1
35805,35866,35760,105,0,0,1
35766,35856,35760,95,0,0,1
35885,35859,35761,98,0,0,1
35805,35853,35761,93,0,0,1
35905,35858,35761,97,0,0,1
35865,35859,35761,98,0,0,1
35805,35854,35761,92,0,0,1
35805,35849,35761,87,0,0,1
36342,35898,35763,136,0,0,1
35984,35907,35763,144,0,0,1
35805,35897,35763,133,0,0,1
35964,35903,35763,140,0,0,1
35865,35899,35764,136,0,0,1
35766,35886,35764,122,0,0,1
35865,35884,35764,120,0,0,1
35766,35872,35764,108,0,0,1
35845,35869,35764,105,0,0,1
35845,35867,35764,103,0,0,1
35805,35861,35764,96,0,0,1
35865,35861,35765,97,0,0,1
36302,35905,35766,140,0,0,1
35746,35889,35766,124,0,0,1
35905,35891,35766,125,0,0,1
35845,35886,35766,120,0,0,1
35905,35888,35766,122,0,0,1
35805,35880,35766,114,0,0,1
35845,35876,35767,110,0,0,1
35746,35863,35766,97,0,0,1
35905,35868,35767,101,0,0,1
35865,35867,35767,100,0,0,1
35865,35867,35767,100,0,0,1
35845,35865,35767,98,0,0,1
36262,35905,35768,136,0,0,1
35805,35895,35768,126,0,0,1
35885,35894,35769,125,0,0,1
35865,35891,35769,122,0,0,1
35845,35886,35769,117,0,0,1
35925,35890,35769,121,0,0,1
36044,35905,35770,136,0,0,1
35746,35890,35770,120,0,0,1
35964,35897,35770,127,0,0,1
35805,35888,35770,118,0,0,1
35885,35887,35770,117,0,0,1
35925,35891,35771,120,0,0,1
36322,35934,35772,162,0,0,1
35925,35933,35772,161,0,0,1
35925,35933,35772,160,0,0,1
35766,35916,35772,143,0,0,1
35746,35899,35772,127,0,0,1
35845,35893,35773,121,0,0,1
35845,35889,35773,116,0,0,1
35706,35870,35773,98,0,0,1
35845,35868,35773,95,0,0,1
35805,35862,35773,89,0,0,1
35845,35860,35773,87,0,0,1
36401,35914,35774,140,0,0,1
35885,35911,35774,137,0,0,1
35845,35904,35775,130,0,0,1
35885,35903,35775,128,0,0,1
35845,35897,35775,122,0,0,1
35805,35888,35775,113,0,0,1
35766,35875,35775,101,0,0,1
35845,35872,35775,97,0,0,1
35805,35866,35775,91,0,0,1
35805,35860,35775,84,0,0,1
35805,35854,35775,79,0,0,1
36083,35877,35776,101,0,0,1
36361,35925,35777,148,0,0,1
35845,35917,35777,140,0,0,1
35845,35910,35777,133,0,0,1
35706,35890,35777,113,0,0,1
35885,35889,35777,112,0,0,1
35805,35881,35777,103,0,0,1
35925,35885,35778,107,0,0,1
35805,35877,35778,99,0,0,1
35885,35878,35778,100,0,0,1
35885,35879,35778,100,0,0,1
35865,35877,35778,99,0,0,1
35845,35874,35779,96,0,0,1
36262,35913,35780,133,0,0,1
36044,35926,35780,146,0,0,1
35845,35918,35780,138,0,0,1
35845,35911,35780,130,0,0,1
36123,35932,35781,151,0,0,1
35805,35919,35781,138,0,0,1
35984,35926,35781,144,0,0,1
35805,35914,35782,132,0,0,1
35746,35897,35781,115,0,0,1
35845,35892,35782,110,0,0,1
35845,35887,35782,105,0,0,1
36342,35932,35783,150,0,0,1
35805,35920,35783,137,0,0,1
35845,35912,35783,129,0,0,1
35746,35896,35783,113,0,0,1
35865,35893,35783,109,0,0,1
35984,35902,35783,118,0,0,1
35885,35900,35784,116,0,0,1
36083,35918,35784,134,0,0,1
35925,35919,35785,134,0,0,1
35845,35912,35785,127,0,0,1
35865,35907,35785,122,0,0,1
35805,35897,35785,112,0,0,1
36322,35939,35786,153,0,0,1
35885,35934,35786,148,0,0,1
35805,35921,35786,135,0,0,1
35706,35899,35786,113,0,0,1
35805,35890,35786,104,0,0,1
35845,35886,35786,99,0,0,1
36004,35897,35787,111,0,0,1
35845,35892,35787,105,0,0,1
35805,35883,35787,97,0,0,1
35964,35891,35787,104,0,0,1
35845,35887,35787,99,0,0,1
35845,35883,35787,95,0,0,1
36302,35925,35789,136,0,0,1
35865,35919,35789,130,0,0,1
35865,35913,35789,124,0,0,1
35805,35902,35789,114,0,0,1
35944,35907,35789,117,0,0,1
35865,35902,35789,113,0,0,1
35805,35893,35789,103,0,0,1
35766,35880,35789,91,0,0,1
35805,35873,35789,83,0,0,1
35805,35866,35789,76,0,0,1
35746,35854,35789,64,0,0,1
35805,35849,35789,60,0,0,1
36361,35900,35790,110,0,0,1
36044,35914,35791,123,0,0,1
35805,35904,35791,113,0,0,1
35805,35894,35791,103,0,0,1
35865,35891,35791,100,0,0,1
35885,35890,35791,99,0,0,1
35984,35900,35792,108,0,0,1
35805,35890,35792,98,0,0,1
35805,35882,35792,90,0,0,1
35746,35868,35792,76,0,0,1
35805,35862,35792,70,0,0,1
35746,35850,35792,58,0,0,1
35766,35842,35792,50,0,0,1
36481,35906,35793,113,0,0,1
35925,35908,35793,114,0,0,1
35865,35903,35793,110,0,0,1
35905,35904,35794,110,0,0,1
35885,35902,35794,108,0,0,1
35925,35904,35794,110,0,0,1
35865,35900,35794,106,0,0,1
35805,35891,35794,96,0,0,1
35805,35882,35794,88,0,0,1
35845,35878,35794,84,0,0,1
35766,35867,35794,73,0,0,1
35746,35855,35794,61,0,0,1
36481,35918,35796,122,0,0,1
35805,35906,35796,111,0,0,1
35885,35904,35796,108,0,0,1
35885,35902,35796,106,0,0,1
35865,35899,35796,102,0,0,1
36044,35913,35797,116,0,0,1
35746,35896,35797,100,0,0,1
35885,35895,35797,98,0,0,1
35805,35886,35797,89,0,0,1
35944,35892,35797,95,0,0,1
35805,35883,35797,86,0,0,1
35885,35883,35797,86,0,0,1
36242,35919,35798,121,0,0,1
35845,35912,35798,114,0,0,1
35905,35911,35799,113,0,0,1
35746,35895,35798,96,0,0,1
35845,35890,35799,91,0,0,1
35845,35885,35799,87,0,0,1
35944,35891,35799,92,0,0,1
35706,35873,35799,74,0,0,1
35746,35860,35799,61,0,0,1
35845,35858,35799,60,0,0,1
35805,35853,35799,54,0,0,1
35805,35848,35799,50,0,0,1
36441,35908,35800,108,0,0,1
35885,35905,35800,105,0,0,1
35805,35895,35800,95,0,0,1
35706,35876,35800,76,0,0,1
35805,35869,35800,69,0,0,1
35706,35853,35800,53,0,0,1
35885,35856,35800,56,0,0,1
35845,35855,35800,55,0,0,1
35746,35844,35800,44,0,0,1
35805,35840,35800,40,0,0,1
35706,35827,35800,27,0,0,1
35805,35825,35800,25,0,0,1
35845,35827,35800,27,0,0,1
36361,35880,35801,79,0,0,1
35845,35877,35801,75,0,0,1
35805,35869,35801,68,0,0,1
35746,35857,35801,56,0,0,1
35766,35848,35801,47,0,0,1
35746,35838,35801,37,0,0,1
35845,35838,35801,38,0,0,1
35746,35829,35801,28,0,0,1
35805,35827,35801,26,0,0,1
35766,35821,35801,20,0,0,1
35805,35819,35801,18,0,0,1
35805,35818,35801,17,0,0,1
36361,35872,35802,70,0,0,1
35845,35869,35802,67,0,0,1
35805,35863,35802,61,0,0,1
35865,35863,35802,61,0,0,1
35805,35857,35802,55,0,0,1
35984,35870,35802,68,0,0,1
35905,35874,35803,71,0,0,1
35865,35873,35803,70,0,0,1
35805,35866,35803,63,0,0,1
35706,35850,35803,47,0,0,1
35746,35839,35802,37,0,0,1
35845,35840,35803,38,0,0,1
36481,35904,35804,100,0,0,1
35805,35894,35804,90,0,0,1
36083,35913,35804,109,0,0,1
35766,35898,35804,94,0,0,1
35925,35901,35805,96,0,0,1
35805,35891,35805,87,0,0,1
35805,35883,35805,78,0,0,1
35805,35875,35805,70,0,0,1
35984,35886,35805,81,0,0,1
35845,35882,35805,77,0,0,1
35805,35874,35805,69,0,0,1
35885,35875,35805,70,0,0,1
35805,35868,35805,63,0,0,1
36163,35898,35806,92,0,0,1
35885,35896,35806,90,0,0,1
35845,35891,35806,85,0,0,1
35805,35883,35806,76,0,0,1
35845,35879,35806,73,0,0,1
35944,35885,35807,79,0,0,1
35964,35893,35807,86,0,0,1
35845,35888,35807,81,0,0,1
35885,35888,35807,81,0,0,1
35805,35880,35807,73,0,0,1
35845,35876,35807,69,0,0,1
35746,35863,35807,56,0,0,1
36361,35913,35808,105,0,0,1
35865,35908,35808,100,0,0,1
35845,35902,35808,94,0,0,1
35905,35902,35809,94,0,0,1
35865,35899,35809,90,0,0,1
36044,35913,35809,104,0,0,1
35885,35910,35809,101,0,0,1
35885,35908,35809,98,0,0,1
35766,35894,35809,84,0,0,1
35766,35881,35809,72,0,0,1
35766,35869,35809,60,0,0,1
35766,35859,35809,50,0,0,1
35805,35854,35809,44,0,0,1
36361,35904,35810,94,0,0,1
35905,35904,35810,94,0,0,1
35845,35898,35810,88,0,0,1
35984,35907,35811,96,0,0,1
35885,35905,35811,94,0,0,1
35865,35901,35811,90,0,0,1
35805,35891,35811,80,0,0,1
35865,35889,35811,77,0,0,1
35805,35880,35811,69,0,0,1
35805,35873,35811,62,0,0,1
35706,35856,35811,45,0,0,1
35805,35851,35811,40,0,0,1
36361,35902,35812,90,0,0,1
35885,35900,35812,88,0,0,1
35766,35887,35812,75,0,0,1
36083,35906,35813,94,0,0,1
35805,35896,35813,84,0,0,1
35865,35893,35813,80,0,0,1
35746,35878,35813,66,0,0,1
35885,35879,35813,66,0,0,1
35805,35872,35813,59,0,0,1
35706,35855,35813,43,0,0,1
35845,35854,35813,41,0,0,1
35805,35849,35813,37,0,0,1
36342,35898,35814,85,0,0,1
35845,35893,35814,79,0,0,1
35865,35890,35814,76,0,0,1
36044,35906,35814,91,0,0,1
35805,35896,35814,81,0,0,1
35805,35887,35814,72,0,0,1
35805,35878,35814,64,0,0,1
35865,35877,35814,63,0,0,1
35805,35870,35814,55,0,0,1
35845,35867,35814,53,0,0,1
35805,35861,35814,47,0,0,1
35865,35862,35815,47,0,0,1
35845,35860,35815,45,0,0,1
36401,35914,35816,98,0,0,1
35805,35903,35816,87,0,0,1
36044,35917,35816,101,0,0,1
35845,35910,35816,94,0,0,1
35805,35899,35816,83,0,0,1
35905,35900,35816,84,0,0,1
35885,35899,35817,82,0,0,1
35845,35893,35817,77,0,0,1
35805,35884,35817,68,0,0,1
35845,35880,35817,64,0,0,1
35805,35873,35817,56,0,0,1
35766,35862,35817,46,0,0,1
36342,35910,35818,93,0,0,1
35925,35912,35818,94,0,0,1
35845,35905,35818,87,0,0,1
35885,35903,35818,85,0,0,1
35865,35899,35818,81,0,0,1
35805,35890,35818,72,0,0,1
35865,35887,35818,69,0,0,1
35865,35885,35818,67,0,0,1
35845,35881,35818,63,0,0,1
35805,35873,35818,55,0,0,1
35865,35873,35818,54,0,0,1
35845,35870,35819,51,0,0,1
36361,35919,35820,99,0,0,1
35964,35923,35820,104,0,0,1
35964,35928,35820,107,0,0,1
35845,35919,35820,99,0,0,1
35885,35916,35820,95,0,0,1
35746,35899,35820,79,0,0,1
35805,35889,35820,69,0,0,1
35746,35875,35820,55,0,0,1
35805,35868,35820,48,0,0,1
35885,35870,35820,50,0,0,1
35805,35863,35820,43,0,0,1
35805,35857,35820,37,0,0,1
36421,35914,35821,92,0,0,1
35964,35919,35822,97,0,0,1
35766,35904,35821,82,0,0,1
35845,35898,35822,76,0,0,1
35805,35888,35822,67,0,0,1
35805,35880,35821,59,0,0,1
35766,35869,35821,47,0,0,1
35805,35862,35821,41,0,0,1
35885,35865,35821,43,0,0,1
35845,35863,35822,41,0,0,1
35925,35869,35822,47,0,0,1
35885,35870,35822,49,0,0,1
36262,35910,35823,87,0,0,1
36083,35927,35823,104,0,0,1
35805,35915,35823,92,0,0,1
35805,35904,35823,81,0,0,1
35845,35898,35823,75,0,0,1
35805,35889,35823,65,0,0,1
35925,35892,35823,69,0,0,1
35805,35884,35823,60,0,0,1
35865,35882,35823,58,0,0,1
35905,35884,35824,60,0,0,1
35746,35870,35823,47,0,0,1
35865,35870,35824,46,0,0,1
36342,35917,35825,92,0,0,1
35885,35914,35825,89,0,0,1
35845,35907,35825,82,0,0,1
35845,35901,35825,76,0,0,1
35845,35895,35825,70,0,0,1
35746,35880,35825,55,0,0,1
35805,35873,35825,48,0,0,1
35805,35866,35825,41,0,0,1
35865,35866,35825,41,0,0,1
35805,35860,35825,35,0,0,1
35885,35862,35825,37,0,0,1
35845,35860,35825,36,0,0,1
36302,35905,35826,79,0,0,1
35885,35903,35826,77,0,0,1
35805,35893,35826,67,0,0,1
35746,35878,35826,52,0,0,1
35805,35871,35826,45,0,0,1
35805,35864,35826,39,0,0,1
35845,35862,35826,37,0,0,1
35865,35863,35826,37,0,0,1
35925,35869,35826,43,0,0,1
36004,35882,35826,56,0,0,1
35845,35879,35826,52,0,0,1
35805,35871,35826,45,0,0,1
36302,35914,35827,87,0,0,1
35865,35909,35827,82,0,0,1
35845,35903,35827,76,0,0,1
35845,35897,35827,70,0,0,1
35706,35878,35827,51,0,0,1
35805,35871,35827,44,0,0,1
35845,35868,35827,41,0,0,1
35805,35862,35827,35,0,0,1
35766,35852,35827,25,0,0,1
35845,35852,35827,24,0,0,1
35885,35855,35827,28,0,0,1
35805,35850,35827,23,0,0,1
36262,35891,35828,63,0,0,1
35885,35890,35828,62,0,0,1
35805,35882,35828,54,0,0,1
35845,35878,35828,50,0,0,1
35805,35871,35828,43,0,0,1
35865,35870,35828,42,0,0,1
35885,35872,35828,44,0,0,1
35865,35871,35828,43,0,0,1
35845,35868,35828,40,0,0,1
35805,35862,35828,34,0,0,1
35865,35862,35828,34,0,0,1
35845,35861,35828,32,0,0,1
36640,35939,35830,109,0,0,1
35805,35925,35830,95,0,0,1
35964,35929,35830,99,0,0,1
35805,35917,35830,86,0,0,1
35805,35906,35830,75,0,0,1
35805,35895,35830,65,0,0,1
35984,35904,35830,74,0,0,1
35865,35900,35831,70,0,0,1
35865,35897,35831,66,0,0,1
35845,35892,35831,61,0,0,1
35805,35883,35831,52,0,0,1
35845,35879,35831,49,0,0,1
36262,35917,35832,86,0,0,1
35845,35910,35832,79,0,0,1
35925,35912,35832,80,0,0,1
35766,35897,35832,66,0,0,1
35805,35888,35832,56,0,0,1
35805,35880,35832,48,0,0,1
35885,35880,35832,49,0,0,1
35885,35881,35832,49,0,0,1
35865,35879,35832,47,0,0,1
35885,35880,35832,48,0,0,1
35865,35878,35832,46,0,0,1
36322,35923,35833,90,0,0,1
35845,35915,35833,82,0,0,1
35845,35908,35833,75,0,0,1
36044,35921,35833,88,0,0,1
35944,35924,35834,90,0,0,1
35925,35924,35834,90,0,0,1
35845,35916,35834,82,0,0,1
35805,35905,35834,71,0,0,1
36004,35915,35834,81,0,0,1
35766,35900,35834,66,0,0,1
35925,35902,35834,68,0,0,1
35805,35893,35834,59,0,0,1
36441,35947,35835,112,0,0,1
35845,35937,35835,102,0,0,1
35805,35924,35835,89,0,0,1
35845,35916,35835,81,0,0,1
35865,35911,35835,76,0,0,1
35885,35908,35835,73,0,0,1
35805,35898,35835,63,0,0,1
35885,35897,35836,61,0,0,1
35746,35882,35835,46,0,0,1
35885,35882,35835,47,0,0,1
35706,35864,35835,29,0,0,1
36322,35910,35836,74,0,0,1
35905,35910,35836,73,0,0,1
35805,35899,35836,63,0,0,1
35925,35902,35836,65,0,0,1
35746,35886,35836,50,0,0,1
35865,35884,35836,48,0,0,1
35805,35876,35836,40,0,0,1
35925,35881,35836,45,0,0,1
35766,35870,35836,33,0,0,1
35805,35863,35836,27,0,0,1
35845,35861,35836,25,0,0,1
35805,35856,35836,19,0,0,1
36342,35904,35837,67,0,0,1
35944,35908,35837,71,0,0,1
35984,35916,35838,78,0,0,1
35885,35913,35838,75,0,0,1
35885,35910,35838,72,0,0,1
35865,35905,35838,67,0,0,1
35925,35907,35838,69,0,0,1
35865,35903,35838,65,0,0,1
35805,35893,35838,55,0,0,1
35845,35889,35838,50,0,0,1
35805,35880,35838,42,0,0,1
35805,35873,35838,35,0,0,1
35805,35866,35838,28,0,0,1
36421,35921,35839,82,0,0,1
35845,35914,35839,75,0,0,1
35805,35903,35839,64,0,0,1
35845,35897,35839,58,0,0,1
35845,35892,35839,53,0,0,1
35885,35891,35839,52,0,0,1
36083,35910,35840,71,0,0,1
35805,35900,35840,60,0,0,1
36083,35918,35840,78,0,0,1
35805,35907,35840,67,0,0,1
35845,35901,35840,61,0,0,1
35746,35885,35840,45,0,0,1
36342,35931,35841,90,0,0,1
35885,35926,35841,85,0,0,1
35766,35910,35841,69,0,0,1
35845,35904,35841,63,0,0,1
35805,35894,35841,53,0,0,1
35944,35899,35841,58,0,0,1
35885,35897,35841,56,0,0,1
35885,35896,35841,55,0,0,1
35805,35887,35841,46,0,0,1
35964,35895,35841,53,0,0,1
35845,35890,35841,48,0,0,1
35905,35891,35841,50,0,0,1
35805,35883,35841,41,0,0,1
36361,35930,35842,88,0,0,1
35885,35926,35843,83,0,0,1
35805,35914,35842,71,0,0,1
35925,35915,35843,72,0,0,1
35805,35904,35843,61,0,0,1
35885,35902,35843,59,0,0,1
35845,35896,35843,54,0,0,1
35746,35881,35842,39,0,0,1
35805,35874,35842,31,0,0,1
35746,35861,35842,19,0,0,1
35845,35859,35842,17,0,0,1
35925,35866,35842,24,0,0,1
36481,35927,35844,84,0,0,1
35845,35919,35844,76,0,0,1
35805,35908,35844,64,0,0,1
35805,35897,35843,54,0,0,1
35746,35882,35843,39,0,0,1
35746,35869,35843,26,0,0,1
35885,35870,35843,27,0,0,1
35984,35882,35843,38,0,0,1
35805,35874,35843,31,0,0,1
35905,35877,35844,34,0,0,1
35805,35870,35843,26,0,0,1
35964,35879,35844,36,0,0,1
35805,35872,35844,28,0,0,1
36361,35921,35845,76,0,0,1
35805,35909,35845,65,0,0,1
35766,35895,35844,50,0,0,1
35805,35886,35844,41,0,0,1
35805,35878,35844,33,0,0,1
35805,35870,35844,26,0,0,1
35885,35872,35844,28,0,0,1
35845,35869,35844,25,0,0,1
35845,35867,35844,22,0,0,1
36064,35887,35845,42,0,0,1
35805,35878,35845,34,0,0,1
36044,35895,35845,50,0,0,1
36262,35932,35846,86,0,0,1
35805,35919,35846,73,0,0,1
35845,35912,35846,66,0,0,1
35805,35901,35846,55,0,0,1
35805,35891,35846,46,0,0,1
35944,35897,35846,51,0,0,1
35865,35893,35846,48,0,0,1
35805,35885,35846,39,0,0,1
35746,35871,35846,25,0,0,1
35805,35864,35846,19,0,0,1
35805,35858,35845,13,0,0,1
35805,35853,35845,7,0,0,1
36361,35904,35846,57,0,0,1
35805,35894,35846,47,0,0,1
35845,35889,35846,43,0,0,1
35805,35881,35846,34,0,0,1
35805,35873,35846,27,0,0,1
35805,35866,35846,20,0,0,1
35925,35872,35846,26,0,0,1
35805,35865,35846,19,0,0,1
35845,35863,35846,17,0,0,1
35805,35857,35846,11,0,0,1
35766,35848,35846,2,0,0,1
35805,35844,35846,-2,0,0,1
35845,35844,35846,-2,0,0,1
36401,35900,35847,53,0,0,1
35845,35894,35847,47,0,0,1
35805,35885,35847,38,0,0,1
35805,35877,35847,30,0,0,1
35805,35870,35847,23,0,0,1
35805,35864,35847,17,0,0,1
35944,35872,35847,25,0,0,1
35805,35865,35847,18,0,0,1
35746,35853,35847,6,0,0,1
35805,35848,35847,2,0,0,1
35805,35844,35846,-3,0,0,1
35805,35840,35846,-6,0,0,1
36441,35900,35848,53,0,0,1
35845,35895,35848,47,0,0,1
35805,35886,35847,38,0,0,1
35805,35878,35847,30,0,0,1
35805,35870,35847,23,0,0,1
35845,35868,35847,20,0,0,1
35865,35868,35847,20,0,0,1
35845,35865,35847,18,0,0,1
35865,35865,35847,18,0,0,1
35746,35853,35847,6,0,0,1
35805,35848,35847,1,0,0,1
35805,35844,35847,-3,0,0,1
35845,35844,35847,-3,0,0,1
36302,35890,35848,42,0,0,1
35845,35885,35848,38,0,0,1
35845,35881,35848,33,0,0,1
35885,35882,35848,34,0,0,1
35805,35874,35848,26,0,0,1
35865,35873,35848,25,0,0,1
35845,35870,35848,22,0,0,1
35805,35864,35848,16,0,0,1
35845,35862,35848,14,0,0,1
35885,35864,35848,16,0,0,1
35865,35864,35848,16,0,0,1
35865,35864,35848,16,0,0,1
36302,35908,35849,59,0,0,1
35885,35906,35849,57,0,0,1
35746,35890,35849,41,0,0,1
35706,35871,35849,23,0,0,1
35805,35865,35849,16,0,0,1
35944,35873,35849,24,0,0,1
35885,35874,35849,25,0,0,1
35885,35875,35849,26,0,0,1
35706,35858,35849,10,0,0,1
35805,35853,35848,4,0,0,1
35885,35856,35849,8,0,0,1
35885,35859,35849,10,0,0,1
36361,35909,35850,60,0,0,1
35845,35903,35850,53,0,0,1
35865,35899,35850,49,0,0,1
35885,35898,35850,48,0,0,1
35805,35888,35850,39,0,0,1
35885,35888,35850,38,0,0,1
35805,35880,35850,30,0,0,1
35845,35876,35850,27,0,0,1
35805,35869,35850,20,0,0,1
35885,35871,35850,21,0,0,1
35805,35864,35850,15,0,0,1
35865,35864,35850,15,0,0,1
36421,35920,35851,69,0,0,1
35805,35908,35851,58,0,0,1
35885,35906,35851,55,0,0,1
35885,35904,35851,53,0,0,1
35865,35900,35851,49,0,0,1
35944,35904,35851,53,0,0,1
35845,35898,35851,48,0,0,1
35746,35883,35851,33,0,0,1
35865,35881,35851,31,0,0,1
35845,35878,35851,27,0,0,1
35845,35874,35851,24,0,0,1
36501,35937,35852,85,0,0,1
35845,35928,35852,76,0,0,1
35944,35930,35852,77,0,0,1
35925,35929,35852,77,0,0,1
35766,35913,35852,61,0,0,1
35885,35910,35852,58,0,0,1
35706,35890,35852,38,0,0,1
35845,35885,35852,33,0,0,1
35666,35863,35852,12,0,0,1
35805,35857,35852,6,0,0,1
35805,35852,35851,1,0,0,1
35805,35847,35851,-4,0,0,1
36361,35899,35852,46,0,0,1
35845,35893,35852,41,0,0,1
35746,35879,35852,26,0,0,1
35805,35871,35852,19,0,0,1
35746,35859,35852,7,0,0,1
35845,35857,35852,5,0,0,1
35905,35862,35852,10,0,0,1
35925,35868,35852,16,0,0,1
35845,35866,35852,14,0,0,1
35905,35870,35852,18,0,0,1
35766,35860,35852,7,0,0,1
35845,35858,35852,6,0,0,1
36401,35912,35853,59,0,0,1
36044,35926,35854,72,0,0,1
35845,35918,35854,64,0,0,1
35944,35920,35854,66,0,0,1
35805,35909,35854,55,0,0,1
35865,35904,35854,51,0,0,1
35805,35894,35854,41,0,0,1
35845,35889,35854,36,0,0,1
35805,35881,35853,27,0,0,1
35805,35873,35853,20,0,0,1
35746,35861,35853,7,0,0,1
36342,35909,35854,55,0,0,1
35865,35904,35854,50,0,0,1
35805,35894,35854,40,0,0,1
35805,35885,35854,32,0,0,1
35805,35877,35854,24,0,0,1
35885,35878,35854,24,0,0,1
35865,35877,35854,23,0,0,1
35905,35880,35854,26,0,0,1
35885,35880,35854,26,0,0,1
35845,35877,35854,23,0,0,1
35845,35874,35854,19,0,0,1
35845,35871,35854,17,0,0,1
35845,35868,35854,14,0,0,1
36401,35921,35855,66,0,0,1
35805,35910,35855,55,0,0,1
35885,35907,35855,52,0,0,1
35746,35891,35855,36,0,0,1
35885,35891,35855,36,0,0,1
35805,35882,35855,27,0,0,1
35885,35882,35855,27,0,0,1
35905,35885,35855,30,0,0,1
35845,35881,35855,26,0,0,1
35984,35891,35855,36,0,0,1
35845,35886,35855,31,0,0,1
35805,35878,35855,23,0,0,1
36361,35927,35856,70,0,0,1
35845,35918,35856,62,0,0,1
35805,35907,35856,51,0,0,1
35885,35905,35856,49,0,0,1
36004,35915,35856,58,0,0,1
35885,35912,35856,55,0,0,1
35984,35919,35857,62,0,0,1
35984,35925,35857,68,0,0,1
35805,35913,35857,57,0,0,1
35845,35907,35857,50,0,0,1
35746,35891,35857,34,0,0,1
35805,35882,35857,25,0,0,1
36421,35936,35858,78,0,0,1
35925,35935,35858,77,0,0,1
35885,35930,35858,72,0,0,1
35805,35917,35858,60,0,0,1
35885,35914,35858,56,0,0,1
35805,35903,35858,45,0,0,1
35845,35897,35858,40,0,0,1
35845,35892,35858,34,0,0,1
35805,35883,35858,26,0,0,1
35805,35876,35858,18,0,0,1
35885,35877,35858,19,0,0,1
35805,35869,35857,12,0,0,1
36361,35919,35858,60,0,0,1
35805,35907,35858,49,0,0,1
35805,35897,35858,39,0,0,1
35805,35888,35858,30,0,0,1
35805,35879,35858,21,0,0,1
35805,35872,35858,14,0,0,1
35845,35869,35858,11,0,0,1
35944,35877,35858,19,0,0,1
35845,35874,35858,16,0,0,1
35805,35867,35858,9,0,0,1
35845,35865,35858,7,0,0,1
36421,35920,35859,61,0,0,1
35964,35925,35859,65,0,0,1
35766,35909,35859,50,0,0,1
35865,35904,35859,45,0,0,1
35845,35898,35859,39,0,0,1
35805,35889,35859,30,0,0,1
35865,35887,35859,28,0,0,1
35805,35879,35859,20,0,0,1
35865,35877,35859,18,0,0,1
35845,35874,35859,15,0,0,1
35865,35873,35859,14,0,0,1
35845,35870,35859,11,0,0,1
35885,35872,35859,13,0,0,1
36342,35919,35860,59,0,0,1
35885,35915,35860,55,0,0,1
35746,35898,35860,39,0,0,1
36044,35913,35860,53,0,0,1
35845,35906,35860,46,0,0,1
36004,35916,35860,56,0,0,1
35805,35905,35860,45,0,0,1
35845,35899,35860,39,0,0,1
35845,35893,35860,33,0,0,1
35805,35885,35860,24,0,0,1
35766,35873,35860,13,0,0,1
35805,35866,35860,6,0,0,1
36361,35915,35861,55,0,0,1
35845,35908,35861,48,0,0,1
35845,35902,35861,41,0,0,1
35766,35888,35861,28,0,0,1
35805,35880,35861,20,0,0,1
35805,35873,35860,12,0,0,1
35984,35884,35861,23,0,0,1
35885,35884,35861,23,0,0,1
35845,35880,35861,19,0,0,1
35805,35873,35861,12,0,0,1
35805,35866,35860,5,0,0,1
35805,35860,35860,-1,0,0,1
36421,35916,35861,54,0,0,1
35865,35911,35862,49,0,0,1
35805,35900,35861,39,0,0,1
35845,35895,35861,33,0,0,1
35805,35886,35861,24,0,0,1
35925,35890,35861,28,0,0,1
35805,35881,35861,20,0,0,1
35925,35960,35964,-4,0,0,0
36421,36006,35965,41,0,0,0
36421,36048,35966,82,0,0,0
36481,36091,35967,124,0,0,0
36401,36122,35968,154,0,0,0
36401,36150,35968,181,0,0,0
36361,36171,35969,202,0,0,0
36481,36202,35970,232,0,0,0
36421,36224,35971,253,0,0,0
36421,36244,35972,271,0,0,0
36401,36259,35973,286,0,0,0
36421,36275,35974,302,0,0,0
36441,36292,35975,317,0,0,0
36481,36311,35976,335,0,0,0
36421,36322,35977,345,0,0,0
36401,36330,35978,352,0,0,0
36421,36339,35978,360,0,0,0
36421,36347,35979,368,0,0,0
36401,36353,35980,372,0,0,0
36361,36353,35981,372,0,0,0
36421,36360,35982,378,0,0,0
36421,36366,35983,384,0,0,0
36421,36372,35984,388,0,0,0
36481,36383,35985,398,0,0,0
36481,36392,35986,407,0,0,0
36501,36403,35987,417,0,0,0
36481,36411,35988,423,0,0,0
36421,36412,35988,424,0,0,0
36600,36431,35990,441,0,0,0
36421,36430,35991,439,0,0,0
36481,36435,35992,443,0,0,0
36421,36434,35992,441,0,0,0
